1,1,-8.7473,-1.8282,-9.0069,-1.8391
1,2,-8.6176,-2.2777,-8.8771,-2.2886
1,3,-6.8525,-2.2032,-7.1121,-2.2141
1,4,-6.7487,-2.8487,-7.0083,-2.8597
1,5,-2.9071,-2.015,-3.1667,-2.026
1,6,-2.1803,-1.1178,-2.4399,-1.1287
1,7,0.051913,-1.3702,-0.20765,-1.3811
1,8,2.4918,-4.4519,2.2323,-4.4628
9,1,-8.2407,-1.8068,-8.4878,-1.8172
9,2,-8.1064,-2.2494,-8.358,-2.2667
9,3,-6.4502,-2.2404,-6.7227,-2.241
9,4,-6.309,-2.8709,-6.567,-2.8844
9,5,-2.5592,-1.9629,-2.8293,-1.9684
9,6,-2.6605,-1.1055,-2.9331,-1.1062
9,7,-0.41323,-1.2789,-0.67487,-1.2925
9,8,2.2759,-4.4055,2.0246,-4.4066
17,1,-7.734,-1.7854,-7.9946,-1.7964
17,2,-7.5953,-2.2212,-7.8648,-2.2242
17,3,-6.0479,-2.2775,-6.3074,-2.2885
17,4,-5.8692,-2.8932,-6.1257,-2.9091
17,5,-2.2112,-1.9107,-2.4659,-1.9314
17,6,-3.1407,-1.0933,-3.4003,-1.1043
17,7,-0.87837,-1.1876,-1.1421,-1.2039
17,8,2.0599,-4.3592,1.791,-4.3731
25,1,-7.2273,-1.764,-7.4755,-1.7745
25,2,-7.0841,-2.1929,-7.3457,-2.2023
25,3,-5.6455,-2.3147,-5.9181,-2.3154
25,4,-5.4295,-2.9154,-5.6845,-2.9338
25,5,-1.8633,-1.8585,-2.1284,-1.8738
25,6,-3.6209,-1.0811,-3.8935,-1.0817
25,7,-1.3435,-1.0963,-1.6093,-1.1153
25,8,1.844,-4.3128,1.5833,-4.3169
25,9,-10.675,-1.6156,-10.928,-1.6169
33,1,-6.74,-1.7688,-7.0083,-1.7765
33,2,-6.6197,-2.1968,-6.8785,-2.2043
33,3,-5.2432,-2.3519,-5.5028,-2.3629
33,4,-4.9898,-2.9376,-5.2432,-2.9585
33,5,-1.5153,-1.8064,-1.765,-1.8152
33,6,-4.1011,-1.0688,-4.3607,-1.0798
33,7,-1.8407,-1.0487,-2.1025,-1.0495
33,8,1.6915,-4.3268,1.4276,-4.3451
33,9,-10.106,-1.4937,-10.357,-1.5061
41,1,-6.2555,-1.7772,-6.5151,-1.7773
41,2,-6.171,-2.2114,-6.4372,-2.229
41,3,-4.8394,-2.3637,-5.0875,-2.367
41,4,-4.5816,-2.9306,-4.8539,-2.9421
41,5,-1.165,-1.7338,-1.4276,-1.7359
