1,1,-1.0519,0.0037843,-1.2792,-0.036405
1,2,-3.5898,-1.1689,-3.8196,-1.1684
1,3,2.2463,2.0738,2.1013,1.9158
1,4,6.3513,0.036695,6.1459,-0.060346
1,5,-6.1238,-0.52314,-5.8961,-0.54191
1,6,-6.5848,0.26795,-6.3668,0.21463
1,7,-6.0073,2.8817,-5.7939,2.8176
1,8,-6.4856,2.206,-6.264,2.1627
1,9,-6.8894,-1.6161,-6.8201,-1.7995
1,10,7.6157,-1.6354,7.3856,-1.6494
1,11,7.8313,-1.3176,7.6017,-1.3147
1,12,8.2689,-1.288,8.0429,-1.3345
1,13,8.5792,-0.8703,8.3544,-0.92178
1,14,-3.7521,-2.8933,-3.9652,-2.9762
1,15,-3.0791,-2.6628,-3.3088,-2.6602
1,16,-2.4185,-2.8823,-2.6443,-2.8542
1,21,-1.7554,3.6831,-1.9498,3.5702
1,22,-1.2257,4.5556,-1.329,4.3765
1,25,-3.2988,-5.6399,-3.322,-5.4464
1,213,3.914,-4.1644,4.0149,-4.3358
1,214,4.3976,-4.1338,4.5222,-4.2928
1,215,3.6392,-3.2908,3.6965,-3.4777
1,216,4.1035,-3.1238,4.1465,-3.314
1,217,0.47339,1.1337,0.27338,1.0285
1,218,4.8435,2.0552,5.0551,1.9874
1,219,0.92023,2.3367,0.95491,2.1449
1,220,-0.089315,1.5705,0.13519,1.5373
1,273,-7.5955,-1.3781,-7.5161,-1.5582
1,409,-3.4793,1.1799,-3.3581,1.3513
9,1,-1.3815,-0.054507,-1.6023,-0.10532
9,2,-3.9141,-1.1681,-4.1416,-1.1756
9,3,1.9956,1.8006,1.8365,1.6389
9,4,6.1882,-0.040367,5.974,-0.12597
9,5,-5.4957,-0.57492,-5.2796,-0.60006
9,6,-6.376,0.21687,-6.1587,0.16813
9,7,-5.685,2.7848,-5.4806,2.7153
9,8,-6.1846,2.1473,-5.967,2.1098
9,9,-6.8337,-1.7634,-6.7495,-1.9526
9,10,7.3788,-1.6498,7.1563,-1.6667
9,11,7.6889,-1.3158,7.4643,-1.3112
9,12,8.1059,-1.3216,7.8797,-1.3723
9,13,8.4177,-0.90728,8.1898,-0.95347
9,14,-3.7893,-2.9078,-4.0118,-2.9968
9,15,-3.2376,-2.661,-3.4698,-2.6639
9,16,-2.5957,-2.8603,-2.8321,-2.8791
9,21,-1.7955,3.6599,-2.0071,3.5652
9,22,-1.2714,4.4763,-1.3871,4.3013
9,25,-3.3155,-5.5012,-3.3413,-5.3099
9,213,4.0286,-4.359,4.1447,-4.5185
9,214,4.5142,-4.2826,4.6455,-4.4387
9,215,3.6954,-3.4744,3.7753,-3.6479
9,216,4.1483,-3.3218,4.2089,-3.5032
9,217,0.45064,1.1218,0.26836,0.98571
9,218,4.9289,2.0278,5.1525,1.9834
9,219,0.92403,2.3157,0.96446,2.1273
9,220,-0.06818,1.5674,0.15753,1.5354
9,273,-7.55,-1.4814,-7.4661,-1.6525
9,409,-3.4133,1.2732,-3.2561,1.4329
17,1,-1.7112,-0.1128,-1.9478,-0.1552
17,2,-4.2383,-1.1673,-4.4631,-1.1633
17,3,1.7449,1.5274,1.5953,1.3822
17,4,6.0252,-0.11743,5.8044,-0.17133
17,5,-4.8676,-0.62669,-4.6417,-0.67708
17,6,-6.1673,0.1658,-5.9509,0.1217
17,7,-5.3628,2.6879,-5.1687,2.5938
17,8,-5.8837,2.0886,-5.6705,2.0372
17,9,-6.778,-1.9108,-6.7014,-2.0864
17,10,7.142,-1.6641,6.9044,-1.704
17,11,7.5466,-1.314,7.3277,-1.2881
17,12,7.943,-1.3551,7.7173,-1.3905
17,13,8.2563,-0.94427,8.0266,-0.96544
17,14,-3.8265,-2.9222,-4.0348,-2.9973
17,15,-3.3961,-2.6593,-3.6303,-2.6481
17,16,-2.7728,-2.8383,-2.9866,-2.8834
17,21,-1.8355,3.6366,-2.0396,3.5616
17,22,-1.3172,4.3971,-1.4449,4.2265
17,23,7.8202,1.8738,7.6107,1.7933
17,25,-3.3321,-5.3625,-3.3605,-5.1735
17,213,4.1432,-4.5536,4.2732,-4.6996
17,214,4.6308,-4.4315,4.7688,-4.5644
17,215,3.7517,-3.658,3.8302,-3.8375
17,216,4.193,-3.5199,4.2707,-3.6906
17,217,0.42788,1.1098,0.26769,0.96513
17,218,5.0144,2.0004,5.2253,1.9596
17,219,0.92783,2.2947,0.97393,2.1101
17,220,-0.047046,1.5643,0.17984,1.5335
17,273,-7.5044,-1.5846,-7.4167,-1.7662
17,409,-3.3474,1.3664,-3.1587,1.4909
25,1,-2.0408,-0.17109,-2.2708,-0.2241
25,2,-4.5625,-1.1665,-4.7851,-1.1706
25,3,1.4941,1.2543,1.3307,1.1055
25,4,5.8621,-0.19449,5.6362,-0.23569
25,5,-4.2395,-0.67846,-4.0274,-0.73484
25,6,-5.9585,0.11472,-5.7434,0.075338
25,7,-5.0405,2.591,-4.857,2.4923
25,8,-5.5828,2.0299,-5.3734,1.9842
25,9,-6.7223,-2.0581,-6.631,-2.2392
25,10,6.9051,-1.6785,6.6768,-1.721
25,11,7.4043,-1.3123,7.1679,-1.2851
25,12,7.7801,-1.3886,7.5544,-1.4283
25,13,8.0949,-0.98125,7.8635,-0.99689
25,14,-3.8637,-2.9367,-4.0813,-3.0179
25,15,-3.5546,-2.6575,-3.7913,-2.6518
25,16,-2.95,-2.8162,-3.1551,-2.9056
25,17,-7.2423,3.9484,-7.0363,3.8701
25,21,-1.8755,3.6133,-2.0931,3.5582
25,22,-1.3629,4.3178,-1.5024,4.1521
25,23,7.6239,1.8141,7.4091,1.7154
25,25,-3.2867,-5.1382,-3.2856,-4.9357
25,213,4.2619,-4.7402,4.4226,-4.8794
25,214,4.7474,-4.5803,4.9138,-4.7085
25,215,3.808,-3.8415,3.9084,-4.0061
25,216,4.2377,-3.7179,4.3542,-3.8954
25,217,0.40513,1.0978,0.26981,0.92809
25,218,5.0999,1.9731,5.3205,1.9561
25,219,0.93163,2.2736,1.0063,2.0937
25,220,-0.025912,1.5612,0.20157,1.512
25,273,-7.4588,-1.6878,-7.3669,-1.8601
25,409,-3.2814,1.4596,-3.0885,1.5643
33,1,-2.3705,-0.22938,-2.5932,-0.27342
33,2,-4.8868,-1.1657,-5.1066,-1.1583
33,3,1.243,0.9864,1.088,0.85034
33,4,5.6991,-0.27155,5.47,-0.29965
33,5,-3.6415,-0.82034,-3.4337,-0.87774
33,6,-5.7624,0.078247,-5.5327,0.073187
33,7,-4.7261,2.4768,-4.5445,2.3743
33,8,-5.2813,1.9703,-5.0539,1.9304
33,9,-6.6665,-2.2054,-6.5831,-2.3728
33,10,6.6683,-1.6929,6.4496,-1.7575
33,11,7.2575,-1.3079,7.0307,-1.2846
33,12,7.6171,-1.4222,7.3923,-1.4465
33,13,7.9334,-1.0182,7.7013,-1.0283
33,14,-3.9008,-2.9511,-4.1048,-3.038
33,15,-3.6719,-2.6551,-3.906,-2.6509
33,16,-3.1007,-2.8104,-3.2984,-2.9358
33,17,-6.6432,3.7209,-6.4499,3.6404
33,18,-7.1741,1.8608,-6.9872,1.7659
33,21,-1.9156,3.5901,-2.1452,3.5358
33,22,-1.4086,4.2386,-1.5596,4.078
33,23,7.4275,1.7544,7.2325,1.6583
33,25,-3.2206,-4.8853,-3.2027,-4.6806
33,213,4.4094,-4.8709,4.5675,-5.0037
33,214,4.864,-4.7292,5.0352,-4.8525
33,215,3.8642,-4.0251,3.9855,-4.1936
33,216,4.2824,-3.916,4.4142,-4.0796
33,217,0.38237,1.0859,0.27527,0.91407
33,218,5.1853,1.9457,5.4139,1.9332
33,219,0.93543,2.2526,1.0155,2.0772
33,220,-0.0047781,1.558,0.2238,1.5101
33,273,-7.4133,-1.7911,-7.3172,-1.9539
33,409,-3.1815,1.5426,-2.9606,1.6279
41,1,-2.7133,-0.29828,-2.9396,-0.34097
41,2,-5.2266,-1.1647,-5.4516,-1.1655
41,3,0.98959,0.75573,0.81228,0.62451
41,4,5.6868,-0.27306,5.4469,-0.29928
41,5,-3.0537,-0.99225,-2.8392,-1.0554
41,6,-5.5791,0.056381,-5.3561,0.11399
41,7,-4.4351,2.3102,-4.2501,2.2053
41,8,-4.9767,1.9043,-4.7618,1.8472
41,9,-6.6108,-2.3527,-6.5127,-2.5254
41,10,6.4329,-1.7419,6.2176,-1.7989
41,11,7.0795,-1.2851,6.8448,-1.2675
41,12,7.4542,-1.4557,7.2298,-1.4842
41,13,7.772,-1.0552,7.5398,-1.0596
41,14,-3.938,-2.9656,-4.1509,-3.0391
41,15,-3.7205,-2.6516,-3.9508,-2.6425
41,16,-3.1719,-2.853,-3.3659,-2.9797
41,17,-6.0441,3.4935,-5.8415,3.3919
41,18,-6.9088,1.7345,-6.7055,1.6505
41,21,-1.9556,3.5668,-2.1948,3.5334
41,22,-1.4526,4.1689,-1.601,4.0103
41,23,7.2311,1.6947,7.0337,1.5817
41,25,-3.1546,-4.6324,-3.0978,-4.4479
41,213,4.5569,-5.0016,4.7348,-5.127
41,214,5.0269,-4.8466,5.1992,-4.9598
41,215,3.9812,-4.2045,4.1166,-4.3547
41,216,4.3834,-4.0578,4.52,-4.2029
41,217,0.35961,1.0739,0.2824,0.88423
41,218,5.3689,1.9357,5.5985,1.9285
41,219,0.93923,2.2316,1.0246,2.061
41,220,0.016356,1.5549,0.246,1.5082
41,273,-7.3677,-1.8943,-7.2451,-2.0666
41,409,-3.0252,1.6088,-2.821,1.6897
49,1,-3.0781,-0.38486,-3.3103,-0.42553
49,2,-5.6134,-1.1627,-5.8419,-1.1522
49,3,0.73613,0.52506,0.53909,0.41971
49,4,5.6745,-0.27457,5.4468,-0.29838
49,5,-2.4658,-1.1642,-2.2443,-1.2134
49,6,-5.3958,0.034514,-5.1983,0.14995
49,7,-4.1441,2.1437,-3.9556,2.0364
49,8,-4.672,1.8382,-4.4705,1.7642
49,9,-6.5836,-2.4006,-6.4987,-2.5673
49,10,6.1984,-1.8117,5.9828,-1.8512
49,11,6.9014,-1.2624,6.6602,-1.2699
49,12,7.2555,-1.4777,7.0228,-1.5148
49,13,7.6071,-1.086,7.3793,-1.074
49,14,-3.9752,-2.98,-4.1974,-3.0597
49,15,-3.7691,-2.6481,-3.9946,-2.6146
49,16,-3.2432,-2.8956,-3.4333,-3.0235
49,17,-5.445,3.2661,-5.2561,3.1626
49,18,-6.6435,1.6082,-6.4248,1.5552
49,21,-1.9957,3.5435,-2.2193,3.5317
49,22,-1.4915,4.1279,-1.6813,4.0019
49,23,7.0311,1.6048,6.849,1.4773
49,24,8.0268,2.6189,7.805,2.5719
49,25,-3.0861,-4.3986,-2.9923,-4.2189
49,74,-5.5232,-5.5809,-5.4529,-5.3854
49,75,8.4406,-1.7739,8.2094,-1.7821
49,213,4.7044,-5.1323,4.9018,-5.2302
49,214,5.1898,-4.9639,5.3629,-5.0669
49,215,4.1068,-4.3833,4.2702,-4.5126
49,216,4.4924,-4.1915,4.6474,-4.3245
49,217,0.33686,1.0619,0.29108,0.85833
49,218,5.5526,1.9257,5.7829,1.9433
49,219,0.94304,2.2106,1.0335,2.0452
49,220,0.03749,1.5518,0.26816,1.5063
49,273,-7.3222,-1.9975,-7.1956,-2.1601
49,409,-2.8689,1.6749,-2.6578,1.7717
57,1,-3.4429,-0.47144,-3.658,-0.50955
57,2,-6.0002,-1.1608,-6.2327,-1.1586
57,3,0.48267,0.29439,0.26755,0.19662
57,4,5.6622,-0.27608,5.4237,-0.298
57,5,-1.8903,-1.3171,-1.6726,-1.3723
57,6,-5.2125,0.012647,-5.0576,0.15715
57,7,-3.8531,1.9772,-3.6612,1.8674
57,8,-4.3673,1.7722,-4.1571,1.682
57,9,-6.5564,-2.4486,-6.4852,-2.6285
57,10,5.9639,-1.8815,5.7253,-1.9233
57,11,6.7234,-1.2397,6.5006,-1.2718
57,12,7.0448,-1.496,6.8171,-1.5296
57,13,7.4186,-1.0734,7.1948,-1.0681
57,14,-4.0124,-2.9945,-4.2209,-3.0798
57,15,-3.8176,-2.6446,-4.0384,-2.6064
57,16,-3.3144,-2.9382,-3.5006,-3.0673
57,17,-4.992,3.0178,-4.8012,2.9211
57,18,-6.3782,1.482,-6.1463,1.4408
57,19,-7.2448,1.0349,-7.0343,1.1039
57,21,-2.0357,3.5203,-2.2647,3.5296
57,22,-1.5303,4.0869,-1.7521,3.9992
57,23,6.8249,1.4645,6.6268,1.3506
57,24,7.5271,2.5058,7.2948,2.4702
57,25,-3.0106,-4.2224,-2.8854,-4.0542
57,74,-5.5066,-5.5316,-5.3922,-5.3578
57,75,8.2612,-1.782,8.0254,-1.7814
57,76,8.5895,-1.1835,8.3635,-1.1928
57,213,4.8921,-5.2528,5.0853,-5.3589
57,214,5.3527,-5.0813,5.5488,-5.1929
57,215,4.2324,-4.562,4.3983,-4.6889
57,216,4.6015,-4.3252,4.7735,-4.4449
57,217,0.3141,1.05,0.30119,0.85606
57,218,5.7362,1.9157,5.9661,1.9385
57,219,0.94684,2.1896,1.0417,2.0102
57,220,0.058624,1.5487,0.26728,1.5039
57,273,-7.2766,-2.1008,-7.1462,-2.2534
57,409,-2.711,1.7418,-2.4974,1.8381
65,1,-3.8077,-0.55801,-4.0287,-0.59409
65,2,-6.387,-1.1589,-6.623,-1.1454
65,3,0.21734,0.076275,-6.3328e-05,-0.0081721
65,4,5.6499,-0.27759,5.4237,-0.2971
65,5,-1.3353,-1.4385,-1.1226,-1.4736
65,6,-5.1382,0.039118,-5.0003,0.20653
65,7,-3.554,1.8078,-3.3636,1.7025
65,8,-4.0881,1.6904,-3.8888,1.6015
65,9,-6.5291,-2.4965,-6.4484,-2.6694
65,10,5.7294,-1.9513,5.4923,-1.9752
65,11,6.5454,-1.2169,6.3204,-1.2544
65,12,6.8341,-1.5142,6.6116,-1.5639
65,13,7.2301,-1.0608,7.0107,-1.0621
65,14,-4.0496,-3.0089,-4.2675,-3.1004
65,15,-3.8662,-2.6412,-4.0817,-2.5982
65,16,-3.3856,-2.9808,-3.5678,-3.1111
65,17,-4.5391,2.7695,-4.3463,2.6797
65,18,-6.148,1.4286,-5.9146,1.3982
65,19,-7.0884,1.0776,-6.8796,1.1632
65,21,-2.0758,3.497,-2.3081,3.5275
65,22,-1.5692,4.0459,-1.7893,4.0011
65,23,6.6188,1.3242,6.4068,1.2444
65,24,7.0396,2.4053,6.808,2.3686
65,25,-2.935,-4.0462,-2.7818,-3.8941
65,74,-5.4899,-5.4824,-5.3573,-5.3166
65,75,8.0818,-1.7902,7.8417,-1.7807
65,76,8.3729,-1.1931,8.1335,-1.197
65,213,5.1041,-5.3673,5.2891,-5.4715
