1,1,-8.7473,-1.8282,-10.798,-3.8862
1,2,-8.6176,-2.2777,-10.798,-3.8862
1,3,-6.8525,-2.2032,-10.798,-3.8862
1,4,-6.7487,-2.8487,-10.798,-3.8862
1,5,-2.9071,-2.015,-10.798,-3.8862
1,6,-2.1803,-1.1178,-10.798,-3.8862
1,7,0.051913,-1.3702,-10.798,-3.8862
1,8,2.4918,-4.4519,-10.798,-3.8862
9,1,-8.2407,-1.8068,-10.798,-3.8862
9,2,-8.1064,-2.2494,-10.798,-3.8862
9,3,-6.4502,-2.2404,-10.798,-3.8862
9,4,-6.309,-2.8709,-10.798,-3.8862
9,5,-2.5592,-1.9629,-10.798,-3.8862
9,6,-2.6605,-1.1055,-10.798,-3.8862
9,7,-0.41323,-1.2789,-10.798,-3.8862
9,8,2.2759,-4.4055,-10.798,-3.8862
17,1,-7.734,-1.7854,-10.798,-3.8862
17,2,-7.5953,-2.2212,-10.798,-3.8862
17,3,-6.0479,-2.2775,-10.798,-3.8862
17,4,-5.8692,-2.8932,-10.798,-3.8862
17,5,-2.2112,-1.9107,-10.798,-3.8862
17,6,-3.1407,-1.0933,-10.798,-3.8862
17,7,-0.87837,-1.1876,-10.798,-3.8862
17,8,2.0599,-4.3592,-10.798,-3.8862
25,1,-7.2273,-1.764,-10.798,-3.8862
25,2,-7.0841,-2.1929,-10.798,-3.8862
25,3,-5.6455,-2.3147,-10.798,-3.8862
25,4,-5.4295,-2.9154,-10.798,-3.8862
25,5,-1.8633,-1.8585,-10.798,-3.8862
25,6,-3.6209,-1.0811,-10.798,-3.8862
25,7,-1.3435,-1.0963,-10.798,-3.8862
25,8,1.844,-4.3128,-10.798,-3.8862
25,9,-10.675,-1.6156,-10.798,-3.8862
33,1,-6.74,-1.7688,-10.798,-3.8862
33,2,-6.6197,-2.1968,-10.798,-3.8862
33,3,-5.2432,-2.3519,-10.798,-3.8862
33,4,-4.9898,-2.9376,-10.798,-3.8862
33,5,-1.5153,-1.8064,-10.798,-3.8862
33,6,-4.1011,-1.0688,-10.798,-3.8862
